,content,polarity
5971,Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https://t.co/u4lRBMFVWK,0
5972,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
5973,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
5974,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
5975,"Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita https://t.co/xbPlhcJ4MU",0
5976,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
5977,Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita @NorisSotoF https://t.co/duSnHOZmYI,1
5978,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
5979,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
5980,RT @MPPEDUCACION: Lista de útiles escolares no es un requisito primordial garantizando inclusión de niños y niñas #EducaciónGratuita https:…,0
5981,Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita @NorisSotoF https://t.co/E7AXWHGkNn,0
5982,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
5983,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
5984,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/cZSfr…,0
5985,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
5986,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
5987,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
5988,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
5989,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
5990,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/MKh5I…,0
5991,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
5992,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/UyZPSe…,1
5993,"RT @MPPEDUCACION: Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita https…",0
5994,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
5995,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
5996,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
5997,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
5998,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
5999,"Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita",0
6000,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
6001,Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita,0
6002,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6003,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/cZSfr…,0
6004,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/MKh5I…,0
6005,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/UyZPSe…,1
6006,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en los planteles oficiales de todo el país #EducaciónGratuita https:/…,0
6007,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
6008,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
6009,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
6010,Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita,1
6011,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
6012,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/cZSfr…,0
6013,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/safQtDD6sT,1
6014,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/Qr8W9suvzx,1
6015,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/C1QxdMlvpJ,1
6016,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/xbqtZra7sB,1
6017,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/ts0wXgLewj,1
6018,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/GTBC1wCWu9,1
6019,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/nluyEF…,1
6020,ELIMINACIÓN DE REQUISITOS PARA INSCRIPCIÓN #EducacionGratuita @MPPEDUCACION https://t.co/5TPdvFHOqO,1
6021,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
6022,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
6023,RT @MPPEDUCACION: .@MPPEDUCACION regula solicitud de materiales y textos escolares en el nivel de Educación Básica #EducaciónGratuita https…,1
6024,RT @mayorgamiriam: La solicitud de los útiles escolares debe ser de carácter flexible y progresivo #EducaciónGratuita @rodulfohumberto http…,1
6025,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/ToxEtz29i1,1
6026,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/XcL5DPXC94,1
6027,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/Y8MkoYVRKS,1
6028,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/31eUevTAGD,1
6029,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/9tbrz10tk1,1
6030,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita @MPPEDUCACION https://t.co/bMLGmZRdCs,1
6031,La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita   https://t.co/xbm4Dk2XLc,1
6032,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/nluyEF…,1
6033,La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https://t.co/fUkrEd3bmt,1
6034,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/MKh5I…,0
6035,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/UyZPSe…,1
6036,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita https://t.co/xMDwGhgjEe,1
6037,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
6038,RACIONALIZACIÓN Y PERTINENCIA DE LISTAS DE ÚTILES ESCOLARES #EducacionGratuita https://t.co/EtHTgRdnqH,1
6039,"RT @MPPEDUCACION: Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita https…",0
6040,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6041,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
6042,La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita  Vía MPPEDUCACION,1
6043,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
6044,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
6045,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
6046,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/cZSfr…,0
6047,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/UyZPSe…,1
6048,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/MKh5I…,0
6049,La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita   https://t.co/AKp8ZS0N5U,1
6050,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
6051,#NoticiaMPPE Gobierno Bolivariano garantiza al pueblo de Venezuela la #EducaciónGratuita https://t.co/5vKIzUxxBX https://t.co/yBYuXOn2Jl,0
6052,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
6053,RT @MPPEDUCACION: Escuelas oficiales deben fomentar el uso de materiales reciclados en actividades pedagógicas #EducaciónGratuita https://t…,0
6054,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
6055,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
6056,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6057,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6058,"RT @MPPEDUCACION: Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita https…",0
6059,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/UyZPSe…,1
6060,RT @MPPEDUCACION: Regularización de útiles escolares en planteles oficiales fortalece el derecho a la #EducaciónGratuita https://t.co/MKh5I…,0
6061,RT @MPPEDUCACION: Gobierno Bolivariano garantiza al pueblo de Venezuela la #EducaciónGratuita https://t.co/tOP03GcB50 https://t.co/yY2EuAMP…,1
6062,RT @MPPEDUCACION: Condiciones socioeconómicas de los estudiantes no deben ser obstáculo para recibir #EducaciónGratuita https://t.co/nluyEF…,1
6063,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6064,RT @MPPEDUCACION: Escuelas y liceos oficiales no pueden solicitar textos distintos a la Colección Bicentenario #EducaciónGratuita https://t…,0
6065,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
6066,"RT @MPPEDUCACION: Lista de útiles escolares no es un requisito primordial, garantizando inclusión de niños y niñas #EducaciónGratuita https…",0
6067,RT @MPPEDUCACION: Centros educativos oficiales no podrán solicitar aportes en dinero para inscripciones 2016-2017 #EducaciónGratuita https:…,0
6068,RT @MPPEDUCACION: Materiales y textos escolares no deben ser exigidos en planteles oficiales de todo el país #EducaciónGratuita https://t.c…,0
6069,RT @MPPEDUCACION: La entrega de los materiales escolares es conforme al uso y aplicación en el Calendario Escolar #EducaciónGratuita https:…,1
